divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
22	0.1259	0.00832542933914	22:0.03853141167[&age_median=0.03853141167,age_mean=0.0416001072609,age_n=1259,age_range={6.072456e-05,0.16637325217},age_hpdi_95={0.00105551793,0.08894626377},age_qi_95={0.00474532057,0.099753406581}]
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0441	0.0162432278523	2:0.07070582479[&age_median=0.07070582479,age_mean=0.0668545305713,age_n=441,age_range={0.00203632247,0.0998534526},age_hpdi_95={0.02276101455,0.0998534526},age_qi_95={0.01420830435,0.09869418526}],2:0.03044747685[&age_median=0.03044747685,age_mean=0.0338562769865,age_n=441,age_range={3.733842e-05,0.09227942945},age_hpdi_95={3.733842e-05,0.07711565937},age_qi_95={0.00206385667,0.08192301136}],1:0.09630394212[&age_median=0.09630394212,age_mean=0.0947996015079,age_n=441,age_range={0.07259103449,0.09999739171},age_hpdi_95={0.08590955618,0.09999739171},age_qi_95={0.08310534896,0.09986484731}],1:0.09091993198[&age_median=0.09091993198,age_mean=0.0896617269166,age_n=441,age_range={0.06787820442,0.09974981667},age_hpdi_95={0.07752411643,0.09974981667},age_qi_95={0.07434500491,0.09842570052}],1:0.08620142778[&age_median=0.08620142778,age_mean=0.0848732174118,age_n=441,age_range={0.06191283355,0.09925423337},age_hpdi_95={0.06971340936,0.09781046563},age_qi_95={0.06735177035,0.09655873214}],1:0.07992560302[&age_median=0.07992560302,age_mean=0.079069385492,age_n=441,age_range={0.04884276325,0.09908001537},age_hpdi_95={0.06074135888,0.09346988979},age_qi_95={0.06063340961,0.09339396989}],1:0.07484054922[&age_median=0.07484054922,age_mean=0.074180333084,age_n=441,age_range={0.04177293973,0.09794200035},age_hpdi_95={0.05734101466,0.0902147772},age_qi_95={0.05524793938,0.08942605876}],1:0.06898513613[&age_median=0.06898513613,age_mean=0.0682658724065,age_n=441,age_range={0.03724747454,0.09363791207},age_hpdi_95={0.05144478919,0.08687326314},age_qi_95={0.04969428834,0.08546188001}],1:0.06358746344[&age_median=0.06358746344,age_mean=0.0633017532519,age_n=441,age_range={0.03641181285,0.09315447786},age_hpdi_95={0.04665400407,0.08313488341},age_qi_95={0.0432115854,0.08166291781}],1:0.05799717123[&age_median=0.05799717123,age_mean=0.0576825952763,age_n=441,age_range={0.02959464248,0.09163874714},age_hpdi_95={0.03958073291,0.08085055598},age_qi_95={0.03723421078,0.0791829742}],1:0.05322934238[&age_median=0.05322934238,age_mean=0.0525840348153,age_n=441,age_range={0.02181466634,0.08131525021},age_hpdi_95={0.03133497364,0.07155440503},age_qi_95={0.03259052266,0.07338579546}],1:0.04732409348[&age_median=0.04732409348,age_mean=0.0475464929096,age_n=441,age_range={0.02066956102,0.0808378625},age_hpdi_95={0.02866035721,0.06845050703},age_qi_95={0.02788989088,0.06776835662}],1:0.0424405498[&age_median=0.0424405498,age_mean=0.0423885268766,age_n=441,age_range={0.015178603,0.0775812757},age_hpdi_95={0.02177399716,0.0622048843},age_qi_95={0.02213521162,0.06360427951}],1:0.03684068609[&age_median=0.03684068609,age_mean=0.037575977731,age_n=441,age_range={0.01231834681,0.07674084846},age_hpdi_95={0.02032490473,0.06044434432},age_qi_95={0.01909374923,0.05943515582}],1:0.03186410433[&age_median=0.03186410433,age_mean=0.0325832854519,age_n=441,age_range={0.00651539855,0.06501249182},age_hpdi_95={0.01560387604,0.05424807766},age_qi_95={0.0151685854,0.0540814572}],1:0.0274852549[&age_median=0.0274852549,age_mean=0.027870882475,age_n=441,age_range={0.0057526218,0.06082256495},age_hpdi_95={0.01056361927,0.0476876888},age_qi_95={0.01096161229,0.04910452007}],1:0.02170329241[&age_median=0.02170329241,age_mean=0.0227806599879,age_n=441,age_range={0.00332825244,0.04986178535},age_hpdi_95={0.00862085097,0.04376879903},age_qi_95={0.00785952276,0.04335449159}],1:0.01652951103[&age_median=0.01652951103,age_mean=0.0173479264014,age_n=441,age_range={0.00302249948,0.04465831022},age_hpdi_95={0.00302249948,0.03182296311},age_qi_95={0.00509467875,0.03638726403}],1:0.01026103692[&age_median=0.01026103692,age_mean=0.0118686049018,age_n=441,age_range={0.0006311744,0.03666238384},age_hpdi_95={0.0006311744,0.025086717},age_qi_95={0.00223861814,0.02941808584}],1:0.00437679004[&age_median=0.00437679004,age_mean=0.00610676093635,age_n=441,age_range={1.106861e-05,0.02894871291},age_hpdi_95={1.106861e-05,0.01741798301},age_qi_95={0.00021954651,0.02058105443}]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0437	0.0181239166288	1:0.09687393389[&age_median=0.09687393389,age_mean=0.095695620661,age_n=437,age_range={0.07308435151,0.09999351201},age_hpdi_95={0.08718119506,0.09999351201},age_qi_95={0.083594487836,0.099913750748}],1:0.09292732521[&age_median=0.09292732521,age_mean=0.09147315934,age_n=437,age_range={0.06777884185,0.09974634401},age_hpdi_95={0.07857922041,0.09974634401},age_qi_95={0.076369733821,0.098768993196}],1:0.08823331583[&age_median=0.08823331583,age_mean=0.0871738397764,age_n=437,age_range={0.05726992893,0.09851392654},age_hpdi_95={0.07323174439,0.0975580334},age_qi_95={0.071064427914,0.096809793849}],1:0.08406480115[&age_median=0.08406480115,age_mean=0.0829470468435,age_n=437,age_range={0.05136619983,0.09793880903},age_hpdi_95={0.06949751636,0.09718526159},age_qi_95={0.06588836176,0.095307420072}],1:0.0799502837[&age_median=0.0799502837,age_mean=0.0786273790369,age_n=437,age_range={0.05011996764,0.09641254831},age_hpdi_95={0.06255823756,0.09286938284},age_qi_95={0.060832082249,0.091909041074}],1:0.07457808973[&age_median=0.07457808973,age_mean=0.0741318522218,age_n=437,age_range={0.04626946326,0.09517629212},age_hpdi_95={0.05699595669,0.08860427691},age_qi_95={0.056358288275,0.088217009818}],1:0.06967511[&age_median=0.06967511,age_mean=0.069389589084,age_n=437,age_range={0.04258394726,0.09194094213},age_hpdi_95={0.05304821327,0.08523002155},age_qi_95={0.05236803484,0.085100260957}],1:0.06496146147[&age_median=0.06496146147,age_mean=0.0651758645642,age_n=437,age_range={0.03658133589,0.09139780854},age_hpdi_95={0.04505543136,0.08096623698},age_qi_95={0.046425181946,0.08182990429}],1:0.06111615256[&age_median=0.06111615256,age_mean=0.0609885339904,age_n=437,age_range={0.03438370484,0.09003311992},age_hpdi_95={0.04473538548,0.08007732348},age_qi_95={0.043106263226,0.07889274708}],1:0.05721451254[&age_median=0.05721451254,age_mean=0.0566221699832,age_n=437,age_range={0.03143775619,0.08751849202},age_hpdi_95={0.03934871797,0.07360771315},age_qi_95={0.039453463615,0.073634405209}],1:0.05222607276[&age_median=0.05222607276,age_mean=0.052158541028,age_n=437,age_range={0.02920996409,0.08570423375},age_hpdi_95={0.03428388909,0.06934315942},age_qi_95={0.034797377768,0.070864927355}],1:0.04803510113[&age_median=0.04803510113,age_mean=0.047869156531,age_n=437,age_range={0.02477511272,0.08425464376},age_hpdi_95={0.02905134533,0.06516539115},age_qi_95={0.02951756365,0.066175125966}],1:0.04351365659[&age_median=0.04351365659,age_mean=0.04347812494,age_n=437,age_range={0.01850745245,0.07233233971},age_hpdi_95={0.02413637848,0.06170016401},age_qi_95={0.025593959436,0.063073959275}],1:0.03871710422[&age_median=0.03871710422,age_mean=0.039176684424,age_n=437,age_range={0.01411017852,0.07101018454},age_hpdi_95={0.02305682465,0.05992610073},age_qi_95={0.021639019369,0.058928502734}],1:0.03496190242[&age_median=0.03496190242,age_mean=0.0351465231169,age_n=437,age_range={0.013812856,0.07091363727},age_hpdi_95={0.01575260451,0.05154034938},age_qi_95={0.018361527818,0.054397370608}],1:0.03100369484[&age_median=0.03100369484,age_mean=0.03106242113,age_n=437,age_range={0.00896992132,0.0689588916},age_hpdi_95={0.01424688858,0.04943272248},age_qi_95={0.014602937785,0.050307158087}],1:0.02677965274[&age_median=0.02677965274,age_mean=0.0266559079052,age_n=437,age_range={0.00718826102,0.05503438443},age_hpdi_95={0.01084570354,0.04274118904},age_qi_95={0.012215915701,0.04506000074}],1:0.02209138398[&age_median=0.02209138398,age_mean=0.0227340651372,age_n=437,age_range={0.00508881153,0.04982339181},age_hpdi_95={0.00846079818,0.03761473212},age_qi_95={0.009458688304,0.039634507197}],1:0.01793096229[&age_median=0.01793096229,age_mean=0.0183925131316,age_n=437,age_range={0.00327270459,0.04667047407},age_hpdi_95={0.00453999531,0.03171148114},age_qi_95={0.006188263443,0.035299196821}],1:0.01305229357[&age_median=0.01305229357,age_mean=0.0139714369003,age_n=437,age_range={0.00183366812,0.04047505206},age_hpdi_95={0.00229574624,0.02674646482},age_qi_95={0.00362479666,0.029020440822}],1:0.00845027105[&age_median=0.00845027105,age_mean=0.00941105231094,age_n=437,age_range={0.00042508673,0.03251531892},age_hpdi_95={0.00098136391,0.0206387134},age_qi_95={0.001497095415,0.022537973483}],1:0.00371515707[&age_median=0.00371515707,age_mean=0.00496610427918,age_n=437,age_range={1.812631e-05,0.02554283277},age_hpdi_95={1.812631e-05,0.0137282399},age_qi_95={0.000176311234,0.015471585456}]
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0385	0.0181468932383	2:0.05313733285[&age_median=0.05313733285,age_mean=0.0541340406212,age_n=385,age_range={0.00025886307,0.09999492306},age_hpdi_95={0.00988065742,0.09818819088},age_qi_95={0.0056515162,0.0961621086}],1:0.09659519976[&age_median=0.09659519976,age_mean=0.0953654914804,age_n=385,age_range={0.071195443,0.09998693899},age_hpdi_95={0.086415195,0.09998693899},age_qi_95={0.083911247256,0.09990640978}],1:0.09242789098[&age_median=0.09242789098,age_mean=0.0909106355198,age_n=385,age_range={0.06718693846,0.09963171994},age_hpdi_95={0.07812048201,0.09963171994},age_qi_95={0.076394361144,0.098482751156}],1:0.08736877283[&age_median=0.08736877283,age_mean=0.0858722507086,age_n=385,age_range={0.05963849896,0.09839895372},age_hpdi_95={0.07137761894,0.09839895372},age_qi_95={0.068163346686,0.096708120716}],1:0.08198328002[&age_median=0.08198328002,age_mean=0.0810227969436,age_n=385,age_range={0.05854362797,0.09739853053},age_hpdi_95={0.06407271908,0.09287401251},age_qi_95={0.063739560206,0.092711919688}],1:0.07654081369[&age_median=0.07654081369,age_mean=0.0763235411904,age_n=385,age_range={0.05329005204,0.09677588036},age_hpdi_95={0.06125103002,0.09188035377},age_qi_95={0.059098272016,0.090364496852}],1:0.0724286336[&age_median=0.0724286336,age_mean=0.0717261248974,age_n=385,age_range={0.04437488748,0.09222041962},age_hpdi_95={0.05454725293,0.08672590726},age_qi_95={0.054514382166,0.086689524478}],1:0.06717650229[&age_median=0.06717650229,age_mean=0.0672274832094,age_n=385,age_range={0.03865999556,0.0889095736},age_hpdi_95={0.05012491238,0.08517133517},age_qi_95={0.047831399688,0.08424623383}],1:0.06256694091[&age_median=0.06256694091,age_mean=0.0626396861442,age_n=385,age_range={0.02995875918,0.08736864857},age_hpdi_95={0.04307994025,0.08198772422},age_qi_95={0.041836540366,0.081328741346}],1:0.05774647503[&age_median=0.05774647503,age_mean=0.0575046665952,age_n=385,age_range={0.02391503796,0.08261956584},age_hpdi_95={0.03850119628,0.07809831947},age_qi_95={0.03697084941,0.07747931825}],1:0.05316698391[&age_median=0.05316698391,age_mean=0.0529386383876,age_n=385,age_range={0.02296864465,0.07828127735},age_hpdi_95={0.03211563146,0.07155307492},age_qi_95={0.032140932818,0.07168496898}],1:0.04801297488[&age_median=0.04801297488,age_mean=0.0480759824242,age_n=385,age_range={0.01767404974,0.07724002178},age_hpdi_95={0.03008932995,0.06801333814},age_qi_95={0.028525351026,0.067551398502}],1:0.04250355759[&age_median=0.04250355759,age_mean=0.0430415813123,age_n=385,age_range={0.01737151679,0.07638162686},age_hpdi_95={0.02551022356,0.06306345654},age_qi_95={0.02552105467,0.063738682664}],1:0.03734499207[&age_median=0.03734499207,age_mean=0.0385626089392,age_n=385,age_range={0.01531895245,0.06661926021},age_hpdi_95={0.019224437,0.05737764558},age_qi_95={0.019829239786,0.058311469474}],1:0.03371938653[&age_median=0.03371938653,age_mean=0.0343166904694,age_n=385,age_range={0.00840372664,0.06637479169},age_hpdi_95={0.0176038678,0.05341702222},age_qi_95={0.017643291304,0.053479024668}],1:0.02930462719[&age_median=0.02930462719,age_mean=0.0296397493678,age_n=385,age_range={0.00821093605,0.05711239211},age_hpdi_95={0.01416673944,0.04895322362},age_qi_95={0.014025142164,0.04878592715}],1:0.02414901366[&age_median=0.02414901366,age_mean=0.0253707634729,age_n=385,age_range={0.00636928482,0.05400951761},age_hpdi_95={0.01023497735,0.04576438058},age_qi_95={0.010610364262,0.04616838591}],1:0.01937540222[&age_median=0.01937540222,age_mean=0.0205753576608,age_n=385,age_range={0.00255557999,0.05051764874},age_hpdi_95={0.00762341931,0.04046269606},age_qi_95={0.007871645772,0.040855073704}],1:0.01445751532[&age_median=0.01445751532,age_mean=0.015516996663,age_n=385,age_range={0.00102603615,0.04297733612},age_hpdi_95={0.00250831675,0.03216126258},age_qi_95={0.003818807586,0.034597507946}],1:0.0087637326[&age_median=0.0087637326,age_mean=0.010145737069,age_n=385,age_range={0.00012150696,0.0419247824},age_hpdi_95={0.00050702582,0.02371671151},age_qi_95={0.001379949894,0.026993759014}],1:0.00428735809[&age_median=0.00428735809,age_mean=0.00538835004325,age_n=385,age_range={1.512324e-05,0.0209511698},age_hpdi_95={1.512324e-05,0.01422953252},age_qi_95={8.0565494e-05,0.016314017698}]
2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0346	0.0186345787991	2:0.080312471525[&age_median=0.080312471525,age_mean=0.0751696904786,age_n=346,age_range={0.01713494649,0.09994774107},age_hpdi_95={0.03762650494,0.09968369331},age_qi_95={0.0298121422625,0.0987971015238}],2:0.050824702565[&age_median=0.050824702565,age_mean=0.0519689129586,age_n=346,age_range={0.00347566898,0.09831104188},age_hpdi_95={0.01306250936,0.08873250987},age_qi_95={0.014341509605,0.0901972407662}],2:0.02580006169[&age_median=0.02580006169,age_mean=0.027817108733,age_n=346,age_range={2.116172e-05,0.08730863952},age_hpdi_95={2.116172e-05,0.06519035485},age_qi_95={0.0014763353475,0.0722694060938}],1:0.09600999041[&age_median=0.09600999041,age_mean=0.0940541884799,age_n=346,age_range={0.07143280841,0.09999726426},age_hpdi_95={0.083708362,0.09999726426},age_qi_95={0.0777706267062,0.0998648964125}],1:0.089450963635[&age_median=0.089450963635,age_mean=0.0882371788792,age_n=346,age_range={0.06268643597,0.09900034152},age_hpdi_95={0.07312942541,0.09867431181},age_qi_95={0.0719508162513,0.0983031533325}],1:0.084018932375[&age_median=0.084018932375,age_mean=0.0823639943396,age_n=346,age_range={0.05534336928,0.0968042705},age_hpdi_95={0.06504387895,0.0967554295},age_qi_95={0.062259902525,0.0954289644538}],1:0.077748326455[&age_median=0.077748326455,age_mean=0.0766189210114,age_n=346,age_range={0.04805433613,0.09552138045},age_hpdi_95={0.05620029997,0.09061892054},age_qi_95={0.0564802531925,0.0915653992038}],1:0.07069970284[&age_median=0.07069970284,age_mean=0.0707115004353,age_n=346,age_range={0.03384734928,0.09444875803},age_hpdi_95={0.05230808584,0.09084845774},age_qi_95={0.0490100508525,0.0887940758625}],1:0.065408653395[&age_median=0.065408653395,age_mean=0.0649741530927,age_n=346,age_range={0.03308926611,0.09351469504},age_hpdi_95={0.04647453441,0.08559156426},age_qi_95={0.0439730102888,0.08422510462}],1:0.059361480095[&age_median=0.059361480095,age_mean=0.0594715326045,age_n=346,age_range={0.03112718205,0.0919248685},age_hpdi_95={0.04126094053,0.08354351828},age_qi_95={0.03706940497,0.0801493814488}],1:0.053000677435[&age_median=0.053000677435,age_mean=0.053492327643,age_n=346,age_range={0.02478965374,0.08298196821},age_hpdi_95={0.03413729328,0.07689923309},age_qi_95={0.0340996921313,0.07685088579}],1:0.047911467995[&age_median=0.047911467995,age_mean=0.0478081349932,age_n=346,age_range={0.01899972837,0.08294534625},age_hpdi_95={0.02634668904,0.0683308522},age_qi_95={0.0267507292525,0.0689853676638}],1:0.04167881323[&age_median=0.04167881323,age_mean=0.0422263538057,age_n=346,age_range={0.01610719853,0.07517217889},age_hpdi_95={0.02256125137,0.06617238112},age_qi_95={0.0220744191862,0.0659491660125}],1:0.03471243936[&age_median=0.03471243936,age_mean=0.0362809708528,age_n=346,age_range={0.00858890528,0.07204568204},age_hpdi_95={0.01632073987,0.05978498049},age_qi_95={0.017009000675,0.06323064313}],1:0.02925839346[&age_median=0.02925839346,age_mean=0.0301983492682,age_n=346,age_range={0.00778013365,0.06653282875},age_hpdi_95={0.01254609777,0.05264776151},age_qi_95={0.0113472676537,0.0525968780337}],1:0.02393347934[&age_median=0.02393347934,age_mean=0.0247706206221,age_n=346,age_range={0.00480214234,0.06219194115},age_hpdi_95={0.00553864723,0.04148618104},age_qi_95={0.007924635135,0.04647735511}],1:0.01809356718[&age_median=0.01809356718,age_mean=0.0192213095876,age_n=346,age_range={0.00312045619,0.06020917834},age_hpdi_95={0.00347883429,0.03571746994},age_qi_95={0.004394144985,0.0381451159688}],1:0.011664962735[&age_median=0.011664962735,age_mean=0.0131154847135,age_n=346,age_range={0.00048197678,0.05067912075},age_hpdi_95={0.00048197678,0.0284937273},age_qi_95={0.0017926090975,0.0316305451925}],1:0.005560327715[&age_median=0.005560327715,age_mean=0.0070445633204,age_n=346,age_range={7.1225e-07,0.04963572556},age_hpdi_95={7.1225e-07,0.01821170375},age_qi_95={0.00026569809,0.0218830000213}]
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0278	0.0196658731958	2:0.08506577327[&age_median=0.08506577327,age_mean=0.0814725490341,age_n=278,age_range={0.01855801698,0.09992533603},age_hpdi_95={0.05134701326,0.09992533603},age_qi_95={0.0424934804833,0.0994017787012}],2:0.06194949334[&age_median=0.06194949334,age_mean=0.0615162446101,age_n=278,age_range={0.01068852823,0.09878289644},age_hpdi_95={0.02521410354,0.09431960538},age_qi_95={0.023595991628,0.0932837894392}],2:0.040552261855[&age_median=0.040552261855,age_mean=0.0422508168668,age_n=278,age_range={0.00120606013,0.09519932454},age_hpdi_95={0.00919909468,0.08268040086},age_qi_95={0.00674467101575,0.0809385135347}],2:0.018360439875[&age_median=0.018360439875,age_mean=0.0223879243926,age_n=278,age_range={1.377065e-05,0.08092958436},age_hpdi_95={1.377065e-05,0.0560586316},age_qi_95={0.00065474306175,0.0625469135317}],1:0.095190240155[&age_median=0.095190240155,age_mean=0.0939345780154,age_n=278,age_range={0.05930537286,0.09999212932},age_hpdi_95={0.08277004629,0.09999212932},age_qi_95={0.0802549366302,0.0997238051062}],1:0.08870465739[&age_median=0.08870465739,age_mean=0.0875541203477,age_n=278,age_range={0.05722642108,0.09954146261},age_hpdi_95={0.07274266428,0.09902680498},age_qi_95={0.0691095579585,0.0981900898818}],1:0.082379996065[&age_median=0.082379996065,age_mean=0.081485246588,age_n=278,age_range={0.0451255213,0.09800329627},age_hpdi_95={0.06405667558,0.09473662951},age_qi_95={0.064258327911,0.094762881703}],1:0.075465914525[&age_median=0.075465914525,age_mean=0.0745471718932,age_n=278,age_range={0.04039202488,0.09695043},age_hpdi_95={0.05536575716,0.0953896695},age_qi_95={0.0513125901088,0.0922106621335}],1:0.06988601293[&age_median=0.06988601293,age_mean=0.0685536774697,age_n=278,age_range={0.03264856352,0.09694110302},age_hpdi_95={0.04460296766,0.08787835862},age_qi_95={0.04252770397,0.0875410307252}],1:0.062474974085[&age_median=0.062474974085,age_mean=0.0614878177231,age_n=278,age_range={0.02681634102,0.09536150238},age_hpdi_95={0.03950793981,0.0860686271},age_qi_95={0.0359242362813,0.083452069741}],1:0.05526949394[&age_median=0.05526949394,age_mean=0.0548752360867,age_n=278,age_range={0.02509938856,0.08442038156},age_hpdi_95={0.03087598269,0.07676803849},age_qi_95={0.0314269581265,0.078097268904}],1:0.049127972895[&age_median=0.049127972895,age_mean=0.0481790910676,age_n=278,age_range={0.01658171127,0.08132033185},age_hpdi_95={0.02709048202,0.07391948476},age_qi_95={0.0254095773017,0.0730361037375}],1:0.041558664535[&age_median=0.041558664535,age_mean=0.0414141218581,age_n=278,age_range={0.015996093,0.08093171068},age_hpdi_95={0.015996093,0.06158068958},age_qi_95={0.019901388299,0.0664612997422}],1:0.034762522295[&age_median=0.034762522295,age_mean=0.0350323613219,age_n=278,age_range={0.00292992031,0.06817589751},age_hpdi_95={0.01512905729,0.05656844357},age_qi_95={0.015202486935,0.0565804197642}],1:0.027559579095[&age_median=0.027559579095,age_mean=0.0281694617591,age_n=278,age_range={0.00262859936,0.05897795726},age_hpdi_95={0.00836682555,0.04866015066},age_qi_95={0.00836953062,0.0486779686792}],1:0.021019904445[&age_median=0.021019904445,age_mean=0.0215296566792,age_n=278,age_range={0.00223592294,0.05325053944},age_hpdi_95={0.00313734387,0.04064076839},age_qi_95={0.00342229599675,0.0431182165292}],1:0.01348354333[&age_median=0.01348354333,age_mean=0.0145428788006,age_n=278,age_range={0.00013944851,0.04469233302},age_hpdi_95={0.00096644098,0.03312689546},age_qi_95={0.00145831171,0.0361102765083}],1:0.00506548316[&age_median=0.00506548316,age_mean=0.00705256880579,age_n=278,age_range={1.2599e-05,0.03081368129},age_hpdi_95={1.2599e-05,0.02110844941},age_qi_95={0.000138359889,0.0244635670572}]
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	0.0228	0.0186748915348	2:0.0874868091[&age_median=0.0874868091,age_mean=0.0843780438289,age_n=228,age_range={0.02103560814,0.09979135979},age_hpdi_95={0.05917053141,0.09979135979},age_qi_95={0.0540353736492,0.099419015486}],2:0.07046527122[&age_median=0.07046527122,age_mean=0.0681167793036,age_n=228,age_range={0.01729966009,0.0976706096},age_hpdi_95={0.03575067592,0.0976706096},age_qi_95={0.0249270291027,0.0952109647607}],2:0.05119434948[&age_median=0.05119434948,age_mean=0.0506373242518,age_n=228,age_range={0.00616321769,0.09307865812},age_hpdi_95={0.01725341741,0.08494956233},age_qi_95={0.0160419230467,0.0844565300497}],2:0.03026758671[&age_median=0.03026758671,age_mean=0.0347312227232,age_n=228,age_range={0.00248113335,0.08404957275},age_hpdi_95={0.00766106704,0.07323397552},age_qi_95={0.0077962366405,0.0733855176867}],2:0.01500671727[&age_median=0.01500671727,age_mean=0.0191451923897,age_n=228,age_range={0.0001488084,0.08056492431},age_hpdi_95={0.0001488084,0.04640115297},age_qi_95={0.00074349011125,0.0566777513205}],1:0.09453262794[&age_median=0.09453262794,age_mean=0.0923342052931,age_n=228,age_range={0.06341124866,0.09993192309},age_hpdi_95={0.07737924322,0.09993192309},age_qi_95={0.0747072430085,0.0996639154175}],1:0.08634862418[&age_median=0.08634862418,age_mean=0.0847271664931,age_n=228,age_range={0.05898390543,0.09903315275},age_hpdi_95={0.06706347351,0.09857924185},age_qi_95={0.0646083572455,0.097137129123}],1:0.077510569175[&age_median=0.077510569175,age_mean=0.077269190575,age_n=228,age_range={0.04751598067,0.09811223079},age_hpdi_95={0.05693207944,0.09591149508},age_qi_95={0.0552652339838,0.094343823424}],1:0.070549931165[&age_median=0.070549931165,age_mean=0.0693256071565,age_n=228,age_range={0.03012179872,0.09613378088},age_hpdi_95={0.04442712758,0.08946255797},age_qi_95={0.042895390061,0.089224907272}],1:0.06263708384[&age_median=0.06263708384,age_mean=0.062236881209,age_n=228,age_range={0.0287298477,0.09104013508},age_hpdi_95={0.03444522724,0.08391214744},age_qi_95={0.0360057122292,0.0863858175097}],1:0.054183327945[&age_median=0.054183327945,age_mean=0.054372346953,age_n=228,age_range={0.02672673063,0.08566229506},age_hpdi_95={0.03125914335,0.08001408677},age_qi_95={0.0290459175555,0.0788021622895}],1:0.046475938415[&age_median=0.046475938415,age_mean=0.0462723459644,age_n=228,age_range={0.01764181156,0.07696897488},age_hpdi_95={0.02213379103,0.07021948621},age_qi_95={0.0227044348832,0.0714423836732}],1:0.039003415565[&age_median=0.039003415565,age_mean=0.0385210033682,age_n=228,age_range={0.01215545826,0.07011610563},age_hpdi_95={0.01770463567,0.06175507049},age_qi_95={0.0177337590242,0.062326779966}],1:0.030275594825[&age_median=0.030275594825,age_mean=0.0307674592508,age_n=228,age_range={0.00475881193,0.06428209376},age_hpdi_95={0.00986381588,0.05654676731},age_qi_95={0.0100754656198,0.0567549824437}],1:0.021789252255[&age_median=0.021789252255,age_mean=0.0230856207407,age_n=228,age_range={0.00341646993,0.05661711327},age_hpdi_95={0.00443116617,0.04169145636},age_qi_95={0.0059867289545,0.0458377714602}],1:0.013607532915[&age_median=0.013607532915,age_mean=0.0157469568345,age_n=228,age_range={0.00119343924,0.05630930448},age_hpdi_95={0.00259805915,0.03527526516},age_qi_95={0.0030139376995,0.0372588409742}],1:0.006379328935[&age_median=0.006379328935,age_mean=0.00837242541886,age_n=228,age_range={8.429345e-05,0.05621787948},age_hpdi_95={8.429345e-05,0.02314542294},age_qi_95={0.000328149226,0.0267631096747}]
