divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
22	0.3051	0.000137208140936	22:0.02930939896[&age_median=0.02930939896,age_mean=0.0367733594423,age_n=3051,age_range={3.57752e-06,0.22717258963},age_hpdi_95={3.57752e-06,0.10093354573},age_qi_95={0.0004232983725,0.12012187671}]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0315	0.00031905509124	1:0.00096750405[&age_median=0.00096750405,age_mean=0.000955683518762,age_n=315,age_range={0.00075864667,0.00099963288},age_hpdi_95={0.00087155605,0.00099963288},age_qi_95={0.0008569702935,0.0009979437975}],1:0.00092495408[&age_median=0.00092495408,age_mean=0.000913861811778,age_n=315,age_range={0.0006589882,0.00099925907},age_hpdi_95={0.00080105802,0.00099300771},age_qi_95={0.000774704389,0.000989444088}],1:0.00088088884[&age_median=0.00088088884,age_mean=0.000873549342444,age_n=315,age_range={0.00057119405,0.0009927421},age_hpdi_95={0.00075106401,0.00098400041},age_qi_95={0.0007418255735,0.0009778524}],1:0.00083912956[&age_median=0.00083912956,age_mean=0.000827967323619,age_n=315,age_range={0.00055699118,0.00097796812},age_hpdi_95={0.00069677248,0.00097796812},age_qi_95={0.000655140454,0.0009505627095}],1:0.00079709683[&age_median=0.00079709683,age_mean=0.000787358764635,age_n=315,age_range={0.0004715746,0.0009440309},age_hpdi_95={0.00062475512,0.00092912611},age_qi_95={0.0006033539215,0.000921638395}],1:0.00075044381[&age_median=0.00075044381,age_mean=0.000745701867175,age_n=315,age_range={0.00046298704,0.00092775504},age_hpdi_95={0.00059076062,0.00089870345},age_qi_95={0.0005731918715,0.000893623945}],1:0.00070494328[&age_median=0.00070494328,age_mean=0.000699586968921,age_n=315,age_range={0.0004353031,0.00088681329},age_hpdi_95={0.00052105263,0.00086585037},age_qi_95={0.0005059417275,0.0008610460685}],1:0.00065975451[&age_median=0.00065975451,age_mean=0.000656979079048,age_n=315,age_range={0.00037504014,0.00085943255},age_hpdi_95={0.00047442686,0.00082716767},age_qi_95={0.0004673463065,0.0008234130555}],1:0.00061882883[&age_median=0.00061882883,age_mean=0.000614400428571,age_n=315,age_range={0.00031631789,0.00084888681},age_hpdi_95={0.00043236231,0.00078984401},age_qi_95={0.0004275384765,0.000783463278}],1:0.00057609949[&age_median=0.00057609949,age_mean=0.000577749937238,age_n=315,age_range={0.00027697307,0.00083299189},age_hpdi_95={0.00040710863,0.00078202602},age_qi_95={0.000388301122,0.000771892469}],1:0.00053261212[&age_median=0.00053261212,age_mean=0.000535318658794,age_n=315,age_range={0.00026389652,0.00080413046},age_hpdi_95={0.00036000216,0.00074858266},age_qi_95={0.000334966043,0.0007341196975}],1:0.00049438691[&age_median=0.00049438691,age_mean=0.000491344842063,age_n=315,age_range={0.00023224329,0.00076648701},age_hpdi_95={0.00029442221,0.00070134485},age_qi_95={0.000273070719,0.0006916976765}],1:0.0004417688[&age_median=0.0004417688,age_mean=0.000447139693175,age_n=315,age_range={0.00017455117,0.00074710392},age_hpdi_95={0.00021937123,0.00061574204},age_qi_95={0.0002299365365,0.000646903259}],1:0.00039645288[&age_median=0.00039645288,age_mean=0.000401994732857,age_n=315,age_range={0.00012393588,0.00070868497},age_hpdi_95={0.00021076572,0.0005936527},age_qi_95={0.000205382236,0.000591099708}],1:0.00035306296[&age_median=0.00035306296,age_mean=0.000357569131143,age_n=315,age_range={0.00011131086,0.0007017838},age_hpdi_95={0.00017388441,0.00054516006},age_qi_95={0.0001751779655,0.0005459390265}],1:0.00030802056[&age_median=0.00030802056,age_mean=0.000311205011587,age_n=315,age_range={9.075794e-05,0.00061659967},age_hpdi_95={0.00014358118,0.00049834037},age_qi_95={0.0001435148965,0.0004983373865}],1:0.00025502319[&age_median=0.00025502319,age_mean=0.000263079725651,age_n=315,age_range={7.273674e-05,0.00058922193},age_hpdi_95={0.00012229687,0.00045923933},age_qi_95={0.0001165253895,0.0004546687225}],1:0.00020667343[&age_median=0.00020667343,age_mean=0.000219685702984,age_n=315,age_range={2.630431e-05,0.00052735312},age_hpdi_95={7.543902e-05,0.00039957467},age_qi_95={7.79424255e-05,0.0004052470085}],1:0.00016229682[&age_median=0.00016229682,age_mean=0.000175025883111,age_n=315,age_range={1.204882e-05,0.00048220399},age_hpdi_95={5.369153e-05,0.0003391181},age_qi_95={5.64804865e-05,0.000341919113}],1:0.00011676423[&age_median=0.00011676423,age_mean=0.000127666339556,age_n=315,age_range={6.97473e-06,0.00038437643},age_hpdi_95={1.339256e-05,0.00026047066},age_qi_95={2.15195065e-05,0.0002858629155}],1:6.889705e-05[&age_median=6.889705e-05,age_mean=8.33201361587e-05,age_n=315,age_range={4.26464e-06,0.00033925045},age_hpdi_95={4.26464e-06,0.00018551689},age_qi_95={9.2988375e-06,0.0002146334085}],1:3.042662e-05[&age_median=3.042662e-05,age_mean=4.17936618413e-05,age_n=315,age_range={5.4e-10,0.00023474827},age_hpdi_95={5.4e-10,0.00011743745},age_qi_95={7.03281e-07,0.000138463068}]
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0306	0.000364936488865	2:0.000554615705[&age_median=0.000554615705,age_mean=0.000532878109575,age_n=306,age_range={4.58874e-06,0.00099783123},age_hpdi_95={2.527959e-05,0.00097356001},age_qi_95={2.432032125e-05,0.00097231636625}],1:0.000965799835[&age_median=0.000965799835,age_mean=0.000954440480033,age_n=306,age_range={0.0007443403,0.00099972688},age_hpdi_95={0.00085716237,0.00099972688},age_qi_95={0.00084522032,0.00099811271375}],1:0.000919026385[&age_median=0.000919026385,age_mean=0.000908150760719,age_n=306,age_range={0.00068336489,0.00099517647},age_hpdi_95={0.00079841198,0.00099517647},age_qi_95={0.0007642732875,0.00098626651875}],1:0.00086887445[&age_median=0.00086887445,age_mean=0.000863038268725,age_n=306,age_range={0.0006243498,0.00098822771},age_hpdi_95={0.00071824864,0.00096922849},age_qi_95={0.00071462933625,0.00096686783}],1:0.000823518435[&age_median=0.000823518435,age_mean=0.000816571138366,age_n=306,age_range={0.00056446215,0.00095829761},age_hpdi_95={0.00066615461,0.00093600386},age_qi_95={0.000664479875,0.00093573059125}],1:0.00077693959[&age_median=0.00077693959,age_mean=0.000769111424869,age_n=306,age_range={0.00046553305,0.0009501589},age_hpdi_95={0.00061731084,0.00094198244},age_qi_95={0.00058513704875,0.0009128478525}],1:0.000720888725[&age_median=0.000720888725,age_mean=0.00071947677134,age_n=306,age_range={0.00042589451,0.00092438083},age_hpdi_95={0.00052042833,0.00087714147},age_qi_95={0.00051444860125,0.00087623691}],1:0.000678597705[&age_median=0.000678597705,age_mean=0.00067143438281,age_n=306,age_range={0.00026764246,0.00091722542},age_hpdi_95={0.00046671854,0.00086416016},age_qi_95={0.000458515925,0.000861521385}],1:0.000634060545[&age_median=0.000634060545,age_mean=0.000629413980098,age_n=306,age_range={0.00026168923,0.00090501256},age_hpdi_95={0.00041893502,0.00082305516},age_qi_95={0.0004097994,0.00081692064125}],1:0.00058562586[&age_median=0.00058562586,age_mean=0.000578772478333,age_n=306,age_range={0.00024324696,0.00087116365},age_hpdi_95={0.00038936868,0.00080413384},age_qi_95={0.00035324271375,0.000778328255}],1:0.000534022375[&age_median=0.000534022375,age_mean=0.000532616892647,age_n=306,age_range={0.00023496466,0.00086955059},age_hpdi_95={0.00030583453,0.000738862},age_qi_95={0.0003118473425,0.00074711178375}],1:0.00049208676[&age_median=0.00049208676,age_mean=0.000488481370817,age_n=306,age_range={0.0002127798,0.00086768348},age_hpdi_95={0.00024903378,0.00066410916},age_qi_95={0.00027450142875,0.00072040417375}],1:0.000442347925[&age_median=0.000442347925,age_mean=0.000441685335621,age_n=306,age_range={0.00016909639,0.00075151946},age_hpdi_95={0.00024429595,0.00066240015},age_qi_95={0.0002411021125,0.00065817493125}],1:0.0003946793[&age_median=0.0003946793,age_mean=0.000390728512908,age_n=306,age_range={0.00014120088,0.00067212572},age_hpdi_95={0.00017043478,0.00056373874},age_qi_95={0.00020057215875,0.00060656354875}],1:0.0003453749[&age_median=0.0003453749,age_mean=0.000343134933497,age_n=306,age_range={0.00010194648,0.00066751547},age_hpdi_95={0.00015549564,0.00053849209},age_qi_95={0.00016412140875,0.000554179285}],1:0.00029543236[&age_median=0.00029543236,age_mean=0.000297288806993,age_n=306,age_range={5.70664e-05,0.00058031885},age_hpdi_95={0.00012897274,0.00050597228},age_qi_95={0.0001182361725,0.00049803963125}],1:0.00024086716[&age_median=0.00024086716,age_mean=0.000248148881471,age_n=306,age_range={5.495802e-05,0.00056224518},age_hpdi_95={8.960015e-05,0.00044762551},age_qi_95={9.02443375e-05,0.000451239745}],1:0.000190081915[&age_median=0.000190081915,age_mean=0.00019938152268,age_n=306,age_range={2.842113e-05,0.00050995767},age_hpdi_95={4.420985e-05,0.00036037043},age_qi_95={5.57209375e-05,0.000399698745}],1:0.000140312455[&age_median=0.000140312455,age_mean=0.000151395413889,age_n=306,age_range={9.43359e-06,0.00050184122},age_hpdi_95={1.953243e-05,0.00030114232},age_qi_95={3.97068375e-05,0.00033543678125}],1:9.4167605e-05[&age_median=9.4167605e-05,age_mean=0.000105161732157,age_n=306,age_range={4.31329e-06,0.00039173928},age_hpdi_95={4.31329e-06,0.00022513885},age_qi_95={1.4219235e-05,0.0002910741675}],1:3.8692845e-05[&age_median=3.8692845e-05,age_mean=5.32526991503e-05,age_n=306,age_range={4.402e-07,0.00028018422},age_hpdi_95={4.402e-07,0.00014625411},age_qi_95={2.07768625e-06,0.00018559658375}]
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.029	0.000445104605585	2:0.0007209844[&age_median=0.0007209844,age_mean=0.000683863412621,age_n=290,age_range={5.24444e-05,0.00099973846},age_hpdi_95={0.00026680458,0.00099973846},age_qi_95={0.00020437638375,0.00098210105575}],2:0.000281371755[&age_median=0.000281371755,age_mean=0.000311885076655,age_n=290,age_range={2.737e-08,0.00092499596},age_hpdi_95={2.737e-08,0.0007203348},age_qi_95={2.0733804e-05,0.0007781432565}],1:0.0009659898[&age_median=0.0009659898,age_mean=0.000949384787621,age_n=290,age_range={0.00069778131,0.00099973027},age_hpdi_95={0.00084396083,0.00099973027},age_qi_95={0.00082090477075,0.0009982590545}],1:0.00092226527[&age_median=0.00092226527,age_mean=0.000900836646862,age_n=290,age_range={0.00066577725,0.00099509803},age_hpdi_95={0.00075141101,0.00099509803},age_qi_95={0.00071579633375,0.00098890344275}],1:0.00086785767[&age_median=0.00086785767,age_mean=0.000850206991897,age_n=290,age_range={0.00052584984,0.00099053665},age_hpdi_95={0.0006808963,0.00099053665},age_qi_95={0.00065438039225,0.0009698325275}],1:0.000807269415[&age_median=0.000807269415,age_mean=0.000796836567483,age_n=290,age_range={0.00043487614,0.00098087392},age_hpdi_95={0.00062321088,0.00095808977},age_qi_95={0.00059720152825,0.00094459699175}],1:0.000748107935[&age_median=0.000748107935,age_mean=0.000742826860379,age_n=290,age_range={0.00041059764,0.00096512205},age_hpdi_95={0.00056648694,0.00092289027},age_qi_95={0.0005527067545,0.00091960503525}],1:0.00069721608[&age_median=0.00069721608,age_mean=0.000695007206759,age_n=290,age_range={0.00040106312,0.00095546093},age_hpdi_95={0.00050942823,0.00086731466},age_qi_95={0.00050752240425,0.00086720978475}],1:0.000637408[&age_median=0.000637408,age_mean=0.00064210143631,age_n=290,age_range={0.00034006649,0.00092224458},age_hpdi_95={0.00047624201,0.00084962218},age_qi_95={0.00045225682975,0.0008273158615}],1:0.00058969231[&age_median=0.00058969231,age_mean=0.000592031313103,age_n=290,age_range={0.00031341016,0.0008550514},age_hpdi_95={0.00039653975,0.00078048526},age_qi_95={0.000397108433,0.000789813129}],1:0.00053552317[&age_median=0.00053552317,age_mean=0.000541364645345,age_n=290,age_range={0.0002593809,0.00082239164},age_hpdi_95={0.00034207666,0.00075106184},age_qi_95={0.0003421482685,0.0007506282425}],1:0.00048566807[&age_median=0.00048566807,age_mean=0.000488836858828,age_n=290,age_range={0.00021240957,0.00081452178},age_hpdi_95={0.00025987318,0.00068065489},age_qi_95={0.00028541815,0.00072272704875}],1:0.00042836312[&age_median=0.00042836312,age_mean=0.000435834702207,age_n=290,age_range={0.00018504647,0.00081377919},age_hpdi_95={0.00022301841,0.00062424778},age_qi_95={0.000225431933,0.00063200243075}],1:0.000370801665[&age_median=0.000370801665,age_mean=0.000377154109241,age_n=290,age_range={9.100499e-05,0.00073588831},age_hpdi_95={0.00018754571,0.00058692682},age_qi_95={0.0001888656035,0.00059279024525}],1:0.000323205165[&age_median=0.000323205165,age_mean=0.000326435321414,age_n=290,age_range={7.758779e-05,0.0006040576},age_hpdi_95={0.00013800334,0.00052442689},age_qi_95={0.00014434445025,0.000536578883}],1:0.00027353515[&age_median=0.00027353515,age_mean=0.000277595832483,age_n=290,age_range={6.410021e-05,0.00053800259},age_hpdi_95={0.00010945439,0.00048259646},age_qi_95={0.000110553681,0.0004870937075}],1:0.000214931355[&age_median=0.000214931355,age_mean=0.000226171254759,age_n=290,age_range={3.466926e-05,0.00050409031},age_hpdi_95={5.315904e-05,0.0004203499},age_qi_95={7.55907535e-05,0.00044845059875}],1:0.0001617528[&age_median=0.0001617528,age_mean=0.000171279393793,age_n=290,age_range={6.43523e-06,0.00044936205},age_hpdi_95={3.085421e-05,0.00034486525},age_qi_95={3.993234775e-05,0.000375001602}],1:0.000100801965[&age_median=0.000100801965,age_mean=0.000115342852448,age_n=290,age_range={1.65908e-06,0.00044340345},age_hpdi_95={1.65908e-06,0.00024812734},age_qi_95={1.34610025e-05,0.0002745765855}],1:4.1471535e-05[&age_median=4.1471535e-05,age_mean=5.97536337241e-05,age_n=290,age_range={3.6715e-07,0.00033553009},age_hpdi_95={7.8691e-07,0.00016329769},age_qi_95={2.767888e-06,0.000200177986}]
2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0242	0.000488574659429	2:0.00076796654[&age_median=0.00076796654,age_mean=0.000744051515207,age_n=242,age_range={0.00011956397,0.00099886667},age_hpdi_95={0.00041357279,0.00099543971},age_qi_95={0.0003516012215,0.0009840959665}],2:0.00050897537[&age_median=0.00050897537,age_mean=0.000497763003182,age_n=242,age_range={3.330989e-05,0.00093862798},age_hpdi_95={7.123257e-05,0.00086447121},age_qi_95={8.879565825e-05,0.00088498325275}],2:0.000204989715[&age_median=0.000204989715,age_mean=0.000243495632645,age_n=242,age_range={5.708e-08,0.00086181675},age_hpdi_95={5.708e-08,0.00061595334},age_qi_95={9.67702325e-06,0.00068960701025}],1:0.000953318225[&age_median=0.000953318225,age_mean=0.000939433333264,age_n=242,age_range={0.00067992268,0.00099950456},age_hpdi_95={0.00084221809,0.00099950456},age_qi_95={0.00081170508325,0.00099854027325}],1:0.00089685612[&age_median=0.00089685612,age_mean=0.000885408692851,age_n=242,age_range={0.00055497171,0.00099296195},age_hpdi_95={0.00075943762,0.00099296195},age_qi_95={0.00073067593525,0.000983907144}],1:0.00083509048[&age_median=0.00083509048,age_mean=0.000825014818388,age_n=242,age_range={0.00054939833,0.00098502495},age_hpdi_95={0.00064980893,0.00096181557},age_qi_95={0.00064157447,0.00096166782025}],1:0.00077757688[&age_median=0.00077757688,age_mean=0.00076656442562,age_n=242,age_range={0.00047652074,0.00096492206},age_hpdi_95={0.00055557735,0.00090847829},age_qi_95={0.0005650269025,0.0009275716245}],1:0.000722216195[&age_median=0.000722216195,age_mean=0.00071374788376,age_n=242,age_range={0.0004179522,0.00094880731},age_hpdi_95={0.00052172743,0.00090198596},age_qi_95={0.00049912545275,0.000886528233}],1:0.00066866555[&age_median=0.00066866555,age_mean=0.000662687623719,age_n=242,age_range={0.00034442215,0.00092952698},age_hpdi_95={0.00044851326,0.00084821859},age_qi_95={0.000448533464,0.00084813337975}],1:0.00060443822[&age_median=0.00060443822,age_mean=0.000604171031281,age_n=242,age_range={0.00024645087,0.00088801929},age_hpdi_95={0.00036994891,0.00080545427},age_qi_95={0.00035280019125,0.000796314196}],1:0.00056070939[&age_median=0.00056070939,age_mean=0.000545803686281,age_n=242,age_range={0.00021887062,0.00086551426},age_hpdi_95={0.00032467044,0.00077390978},age_qi_95={0.00031322894175,0.0007675538775}],1:0.00048827189[&age_median=0.00048827189,age_mean=0.000482505627149,age_n=242,age_range={0.00019807752,0.00078403641},age_hpdi_95={0.00022115826,0.00066554718},age_qi_95={0.0002508500655,0.0007121921735}],1:0.00041700172[&age_median=0.00041700172,age_mean=0.000424469231446,age_n=242,age_range={0.0001436101,0.00072982999},age_hpdi_95={0.00020057032,0.00063329513},age_qi_95={0.00020549814875,0.0006399074825}],1:0.000358827495[&age_median=0.000358827495,age_mean=0.000362911443223,age_n=242,age_range={0.00012507536,0.00067961482},age_hpdi_95={0.00017401708,0.00058480808},age_qi_95={0.0001614533665,0.00057768748825}],1:0.000296346665[&age_median=0.000296346665,age_mean=0.000300508959215,age_n=242,age_range={5.316175e-05,0.00066015228},age_hpdi_95={9.384903e-05,0.00047728409},age_qi_95={0.000113267373,0.0005296631995}],1:0.000229187885[&age_median=0.000229187885,age_mean=0.00024067591062,age_n=242,age_range={4.361047e-05,0.0006097896},age_hpdi_95={7.757054e-05,0.00043329209},age_qi_95={7.86139015e-05,0.00043648690175}],1:0.000166544635[&age_median=0.000166544635,age_mean=0.00018451653157,age_n=242,age_range={2.939145e-05,0.00053710209},age_hpdi_95={2.939145e-05,0.00034739397},age_qi_95={4.20397725e-05,0.00037143325325}],1:0.0001076269[&age_median=0.0001076269,age_mean=0.000122338832934,age_n=242,age_range={2.047e-06,0.00050493788},age_hpdi_95={1.37063e-05,0.00029396863},age_qi_95={1.6725563e-05,0.0003097170675}],1:3.94869e-05[&age_median=3.94869e-05,age_mean=6.31976957438e-05,age_n=242,age_range={6.622e-08,0.0003291352},age_hpdi_95={6.622e-08,0.00020118006},age_qi_95={2.0005845e-06,0.0002400087435}]
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0.0222	0.000572626641973	2:0.00084449176[&age_median=0.00084449176,age_mean=0.000810653785,age_n=222,age_range={0.00028632745,0.00099985838},age_hpdi_95={0.00053780404,0.00099985838},age_qi_95={0.000449606497,0.000995571679}],2:0.00066214292[&age_median=0.00066214292,age_mean=0.000628562476036,age_n=222,age_range={6.534108e-05,0.0009917206},age_hpdi_95={0.00027260125,0.00098159378},age_qi_95={0.00020249064625,0.000951818659}],2:0.000419610925[&age_median=0.000419610925,age_mean=0.000427746373739,age_n=222,age_range={2.478197e-05,0.00095172113},age_hpdi_95={7.565808e-05,0.00080125245},age_qi_95={7.65276375e-05,0.00080974868475}],2:0.000178447005[&age_median=0.000178447005,age_mean=0.000220992024595,age_n=222,age_range={3.3146e-07,0.00079859195},age_hpdi_95={3.3146e-07,0.00057318272},age_qi_95={5.432613e-06,0.0006246386565}],1:0.00095254584[&age_median=0.00095254584,age_mean=0.000935445920586,age_n=222,age_range={0.00067375628,0.00099966044},age_hpdi_95={0.00081780636,0.00099966044},age_qi_95={0.00079443411225,0.00099835720875}],1:0.000888879255[&age_median=0.000888879255,age_mean=0.000871683036441,age_n=222,age_range={0.00055418675,0.00098981661},age_hpdi_95={0.00072017847,0.00098047973},age_qi_95={0.00069784791225,0.0009769858225}],1:0.000818610565[&age_median=0.000818610565,age_mean=0.00081166678973,age_n=222,age_range={0.00052056855,0.00096922809},age_hpdi_95={0.00064821569,0.00096922809},age_qi_95={0.00060441900075,0.0009493238095}],1:0.000757224015[&age_median=0.000757224015,age_mean=0.000746188589459,age_n=222,age_range={0.00040401227,0.00096529966},age_hpdi_95={0.00051291071,0.00091132048},age_qi_95={0.0005131525985,0.00091156436875}],1:0.000687799655[&age_median=0.000687799655,age_mean=0.000681943701847,age_n=222,age_range={0.00035840737,0.0009587143},age_hpdi_95={0.00048400238,0.00091273449},age_qi_95={0.00042756246825,0.000886974191}],1:0.00062067333[&age_median=0.00062067333,age_mean=0.000614081973514,age_n=222,age_range={0.00032535112,0.00090273709},age_hpdi_95={0.00038999036,0.00082688676},age_qi_95={0.00036343661125,0.0008158210505}],1:0.00055727724[&age_median=0.00055727724,age_mean=0.000548428905721,age_n=222,age_range={0.00027868115,0.00089950101},age_hpdi_95={0.00029912655,0.00075290385},age_qi_95={0.00030289566175,0.000768449475}],1:0.00047649328[&age_median=0.00047649328,age_mean=0.000479025023288,age_n=222,age_range={0.00021951979,0.00077556466},age_hpdi_95={0.00025474807,0.00070041516},age_qi_95={0.000257429214,0.00071063632925}],1:0.00041260181[&age_median=0.00041260181,age_mean=0.00041368763036,age_n=222,age_range={0.00012230224,0.00071060048},age_hpdi_95={0.00018722905,0.00061496648},age_qi_95={0.0001924857085,0.00064002825}],1:0.000352283225[&age_median=0.000352283225,age_mean=0.000358179667162,age_n=222,age_range={6.6097e-05,0.00067787161},age_hpdi_95={0.00015915488,0.00056035641},age_qi_95={0.00016439202575,0.000591621512}],1:0.000275319365[&age_median=0.000275319365,age_mean=0.000284437268739,age_n=222,age_range={5.462252e-05,0.00065835569},age_hpdi_95={9.485887e-05,0.00048235056},age_qi_95={0.00011562404025,0.000513379125}],1:0.000199813685[&age_median=0.000199813685,age_mean=0.000212682222432,age_n=222,age_range={3.564008e-05,0.00065717378},age_hpdi_95={4.313248e-05,0.00039150111},age_qi_95={5.061754825e-05,0.00043888943625}],1:0.00012365329[&age_median=0.00012365329,age_mean=0.000140098288784,age_n=222,age_range={5.93494e-06,0.00046511945},age_hpdi_95={5.93494e-06,0.00031829235},age_qi_95={1.6787511e-05,0.00035232180525}],1:4.9235165e-05[&age_median=4.9235165e-05,age_mean=7.52935987838e-05,age_n=222,age_range={2.33e-08,0.00039433065},age_hpdi_95={2.33e-08,0.00022691697},age_qi_95={1.56452675e-06,0.000245603375}]
12,10	0.0212	0.000604980076769	12:0.008776384755[&age_median=0.008776384755,age_mean=0.0380633691281,age_n=212,age_range={1.917963e-05,0.2953481169},age_hpdi_95={1.917963e-05,0.16764651076},age_qi_95={0.0001196245695,0.17887574531}],10:0.005375610545[&age_median=0.005375610545,age_mean=0.0401622262666,age_n=212,age_range={1.867654e-05,0.43607249134},age_hpdi_95={1.867654e-05,0.16746677575},age_qi_95={0.00012653308975,0.195771566298}]
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	0.0179	0.000683643590635	2:0.00087751166[&age_median=0.00087751166,age_mean=0.000841979299832,age_n=179,age_range={0.00052539124,0.00099806073},age_hpdi_95={0.00058704303,0.00099806073},age_qi_95={0.0005551299655,0.000995021367}],2:0.00067440135[&age_median=0.00067440135,age_mean=0.000657948766872,age_n=179,age_range={0.00023215221,0.00099217402},age_hpdi_95={0.00033328169,0.00093174347},age_qi_95={0.0003202082235,0.000931144124}],2:0.0004905412[&age_median=0.0004905412,age_mean=0.000492509173631,age_n=179,age_range={4.901412e-05,0.00092000671},age_hpdi_95={0.00018873966,0.00081597765},age_qi_95={0.000169913732,0.0008135280565}],2:0.00032643689[&age_median=0.00032643689,age_mean=0.000348024115754,age_n=179,age_range={6.63768e-06,0.00076356555},age_hpdi_95={5.553343e-05,0.00071338708},age_qi_95={5.8405438e-05,0.000711703369}],2:0.00014445037[&age_median=0.00014445037,age_mean=0.000185151231955,age_n=179,age_range={4.4512e-07,0.00064952528},age_hpdi_95={4.4512e-07,0.00048965237},age_qi_95={4.8816635e-06,0.000562510773}],1:0.00093165539[&age_median=0.00093165539,age_mean=0.000912773659832,age_n=179,age_range={0.00064366141,0.00099871875},age_hpdi_95={0.00073988083,0.00099871875},age_qi_95={0.000727414603,0.0009961047615}],1:0.0008490969[&age_median=0.0008490969,age_mean=0.000839353675307,age_n=179,age_range={0.00054246112,0.0009887772},age_hpdi_95={0.0006465464,0.0009887772},age_qi_95={0.000609578524,0.000973541453}],1:0.00078360493[&age_median=0.00078360493,age_mean=0.000767120510335,age_n=179,age_range={0.00039961499,0.0009847642},age_hpdi_95={0.00053491138,0.00096995533},age_qi_95={0.000505085587,0.000951842403}],1:0.00069988321[&age_median=0.00069988321,age_mean=0.000694544154749,age_n=179,age_range={0.00038768587,0.0009680607},age_hpdi_95={0.0004522188,0.0009102932},age_qi_95={0.0004574121555,0.0009146667615}],1:0.00063359441[&age_median=0.00063359441,age_mean=0.000618617021341,age_n=179,age_range={0.00021855376,0.00091571306},age_hpdi_95={0.00040465212,0.00091571306},age_qi_95={0.000341903722,0.000875468379}],1:0.00053266615[&age_median=0.00053266615,age_mean=0.000540645671117,age_n=179,age_range={0.00019934129,0.00090509708},age_hpdi_95={0.00029720502,0.00083307565},age_qi_95={0.0002869359315,0.000822182193}],1:0.00045636743[&age_median=0.00045636743,age_mean=0.00046102796486,age_n=179,age_range={0.00014255347,0.00088640588},age_hpdi_95={0.00016926137,0.00073264199},age_qi_95={0.0002103027185,0.000760426552}],1:0.00038365427[&age_median=0.00038365427,age_mean=0.000389381432123,age_n=179,age_range={0.00011039643,0.00088090915},age_hpdi_95={0.00011039643,0.00063497326},age_qi_95={0.0001572033,0.0006934450915}],1:0.00029367052[&age_median=0.00029367052,age_mean=0.00031156409257,age_n=179,age_range={7.186019e-05,0.00065405929},age_hpdi_95={9.359449e-05,0.00052549034},age_qi_95={0.000108774696,0.0005621732105}],1:0.00020907091[&age_median=0.00020907091,age_mean=0.000232623913464,age_n=179,age_range={3.382291e-05,0.00058264149},age_hpdi_95={7.751618e-05,0.00049669343},age_qi_95={8.0440163e-05,0.000496338056}],1:0.00012922349[&age_median=0.00012922349,age_mean=0.00015406317,age_n=179,age_range={7.28669e-06,0.00056814121},age_hpdi_95={2.413759e-05,0.00039125485},age_qi_95={2.60508055e-05,0.000395840816}],1:5.23744e-05[&age_median=5.23744e-05,age_mean=7.53772458659e-05,age_n=179,age_range={5.6904e-07,0.0003622692},age_hpdi_95={5.6904e-07,0.00021975506},age_qi_95={2.73586e-06,0.0002522703325}]
13,9	0.015	0.000697827271623	13:0.0107854777[&age_median=0.0107854777,age_mean=0.0303324537575,age_n=150,age_range={9.77828e-06,0.36181377992},age_hpdi_95={9.77828e-06,0.1106909262},age_qi_95={0.0001339128645,0.133728321882}],9:0.0239801202[&age_median=0.0239801202,age_mean=0.0593607759591,age_n=150,age_range={1.094029e-05,0.3220208094},age_hpdi_95={1.094029e-05,0.22754680994},age_qi_95={8.288473975e-05,0.262492421746}]
